Test (2B): leader backs up quickly over incorrect follower logs ...
000000 VOTE Server 1 started election for term 1
000014 VOTE Server 0 received requestVote | term: 1, candidateId: 1, lastLogIndex: 0, lastLogTerm: 0
248117 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
248119 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
248120 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
249119 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
249121 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
249122 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
249125 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
249128 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
249128 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
249131 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
249134 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
250126 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
250129 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
250131 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
250134 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
250138 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
250138 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
250140 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
250140 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
251138 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
251141 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
251144 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
251144 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
251148 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
251148 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
251151 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
251153 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
252152 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
252154 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
252156 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
252158 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
252160 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
252158 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
252161 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
252174 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
253162 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
253164 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
253166 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
253167 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
253169 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
253171 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
253173 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
253175 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
254164 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
254167 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
254169 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
254171 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
254171 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
254173 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
254174 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
254176 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
255168 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
255169 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
255169 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
255172 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
255173 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
255175 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
255173 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
255177 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
256169 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
256172 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
256175 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
256178 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
256181 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
256181 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
256186 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
256186 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
257180 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
257182 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
257184 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
257185 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
257185 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
257188 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
257190 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
257190 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
258189 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
258192 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
258195 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
258196 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
258197 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
258198 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
258201 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
258202 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
259198 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
259199 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
259200 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
259201 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
259204 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
259205 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
259205 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
259205 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
260207 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
260210 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
260212 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
260216 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
260217 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
260216 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
260219 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
260226 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
261217 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
261220 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
261221 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
261223 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
261236 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
261236 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
261237 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
261239 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
262223 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
262227 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
262228 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
262229 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
262232 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
262233 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
262234 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
262235 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
263232 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
263236 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
263238 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
263242 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
263242 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
263242 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
263245 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
263249 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
264233 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 103
264235 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 103
264238 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 103
264240 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 103
264240 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
264241 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
264245 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
264247 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 0
264434 LOG1 Server 3 received command 4142553705525264530 | term: 31, index: 103
265239 APND Server 3 sending appendEntries to 4 | nextIndex: 103, logLength: 104
265240 APND Server 3 sending appendEntries to 0 | nextIndex: 103, logLength: 104
265241 APND Server 3 sending appendEntries to 2 | nextIndex: 103, logLength: 104
265243 APND Server 3 sending appendEntries to 1 | nextIndex: 103, logLength: 104
265246 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 1
265247 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 1
265248 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 1
265249 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 102, prevLogTerm: 29, leaderCommit: 101, entries: 1
266241 APND Server 3 sending appendEntries to 4 | nextIndex: 104, logLength: 104
266242 APND Server 3 sending appendEntries to 1 | nextIndex: 104, logLength: 104
266243 APND Server 3 sending appendEntries to 0 | nextIndex: 104, logLength: 104
266245 APND Server 3 sending appendEntries to 2 | nextIndex: 104, logLength: 104
266248 APND Server 4 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 103, prevLogTerm: 31, leaderCommit: 103, entries: 0
266249 APND Server 0 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 103, prevLogTerm: 31, leaderCommit: 103, entries: 0
266249 APND Server 1 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 103, prevLogTerm: 31, leaderCommit: 103, entries: 0
266251 APND Server 2 received appendEntries | term: 31, leaderId: 3, prevLogIndex: 103, prevLogTerm: 31, leaderCommit: 103, entries: 0
  ... Passed --  27.0  5 2232 1855051  103
PASS
267246 APND Server 3 sending appendEntries to 4 | nextIndex: 104, logLength: 104
267248 APND Server 3 sending appendEntries to 2 | nextIndex: 104, logLength: 104
267250 APND Server 3 sending appendEntries to 1 | nextIndex: 104, logLength: 104
267251 APND Server 3 sending appendEntries to 0 | nextIndex: 104, logLength: 104
